ctry,year,country,fifa,gdp,gdppc,pop
27,1998,Brunei Darussalam,3,5.70E+09,17792.3,318231
27,1999,Brunei Darussalam,3,5.80E+09,17903.9,325901
27,2000,Brunei Darussalam,59,6.00E+09,17996,333471
27,2001,Brunei Darussalam,64,6.20E+09,18086,340918
27,2002,Brunei Darussalam,86,6.40E+09,18390.8,348248
27,2003,Brunei Darussalam,70,6.60E+09,18538.4,355509
27,2004,Brunei Darussalam,80,6.60E+09,18259,362769
27,2005,Brunei Darussalam,63,6.70E+09,17967.9,370075
27,2006,Brunei Darussalam,49,6.90E+09,18391.9,377442
27,2007,Brunei Darussalam,53,7.00E+09,18065.6,384852
27,2008,Brunei Darussalam,24,6.80E+09,17380,392280
27,2009,Brunei Darussalam,45,6.70E+09,16756.8,399687
27,2010,Brunei Darussalam,25,,,407045
27,2011,Brunei Darussalam,9,,,
28,1993,Bulgaria,44,1.20E+10,1437.85,8.50E+06
28,1994,Bulgaria,45,1.20E+10,1470.42,8.40E+06
28,1995,Bulgaria,53,1.30E+10,1518.77,8.40E+06
28,1996,Bulgaria,53,1.20E+10,1388.9,8.40E+06
28,1997,Bulgaria,55,1.10E+10,1373.27,8.30E+06
28,1998,Bulgaria,52,1.20E+10,1449.63,8.30E+06
28,1999,Bulgaria,45,1.20E+10,1486.93,8.20E+06
28,2000,Bulgaria,563,1.30E+10,1600.94,8.10E+06
28,2001,Bulgaria,540,1.30E+10,1699.02,7.90E+06
28,2002,Bulgaria,576,1.40E+10,1787.29,7.90E+06
28,2003,Bulgaria,582,1.50E+10,1896.77,7.80E+06
28,2004,Bulgaria,627,1.60E+10,2035.7,7.80E+06
28,2005,Bulgaria,623,1.70E+10,2176.61,7.70E+06
28,2006,Bulgaria,638,1.80E+10,2330.66,7.70E+06
28,2007,Bulgaria,684,1.90E+10,2493.66,7.70E+06
28,2008,Bulgaria,881,2.00E+10,2661.33,7.60E+06
28,2009,Bulgaria,782,1.90E+10,2527.24,7.60E+06
28,2010,Bulgaria,801,1.90E+10,2540.07,7.60E+06
28,2011,Bulgaria,555,,,
29,1993,Burkina Faso,7,1.80E+09,183.672,9.60E+06
29,1994,Burkina Faso,9,1.80E+09,180.983,9.80E+06
29,1995,Burkina Faso,16,1.90E+09,186.091,1.00E+07
29,1996,Burkina Faso,19,2.10E+09,200.956,1.00E+07
29,1997,Burkina Faso,23,2.20E+09,207.822,1.10E+07
29,1998,Burkina Faso,27,2.40E+09,216.84,1.10E+07
29,1999,Burkina Faso,38,2.60E+09,226.257,1.10E+07
29,2000,Burkina Faso,456,2.60E+09,223.613,1.20E+07
29,2001,Burkina Faso,498,2.80E+09,231.164,1.20E+07
29,2002,Burkina Faso,502,2.90E+09,234.389,1.20E+07
29,2003,Burkina Faso,487,3.20E+09,245.064,1.30E+07
29,2004,Burkina Faso,508,3.30E+09,247.996,1.30E+07
29,2005,Burkina Faso,520,3.50E+09,254.983,1.40E+07
29,2006,Burkina Faso,502,3.70E+09,259.991,1.40E+07
29,2007,Burkina Faso,491,3.80E+09,260.253,1.50E+07
29,2008,Burkina Faso,283,4.00E+09,264.073,1.50E+07
29,2009,Burkina Faso,512,4.20E+09,264.243,1.60E+07
29,2010,Burkina Faso,650,4.60E+09,279.275,1.60E+07
29,2011,Burkina Faso,619,,,
30,1993,Burundi,13,8.60E+08,143.03,6.00E+06
30,1994,Burundi,12,8.30E+08,135.689,6.10E+06
30,1995,Burundi,10,7.60E+08,123.531,6.20E+06
30,1996,Burundi,8,7.00E+08,112.643,6.20E+06
30,1997,Burundi,13,6.90E+08,110.072,6.30E+06
30,1998,Burundi,9,7.20E+08,114.462,6.30E+06
30,1999,Burundi,15,7.20E+08,112.155,6.40E+06
30,2000,Burundi,239,7.10E+08,109.548,6.50E+06
30,2001,Burundi,306,7.20E+08,109.581,6.60E+06
30,2002,Burundi,290,7.60E+08,111.699,6.80E+06
30,2003,Burundi,309,7.50E+08,107.331,7.00E+06
30,2004,Burundi,297,7.80E+08,109.277,7.20E+06
30,2005,Burundi,279,7.90E+08,107.032,7.40E+06
30,2006,Burundi,265,8.30E+08,109.183,7.60E+06
30,2007,Burundi,218,8.60E+08,109.73,7.80E+06
30,2008,Burundi,255,9.00E+08,111.312,8.10E+06
30,2009,Burundi,236,9.30E+08,112.029,8.30E+06
30,2010,Burundi,195,9.70E+08,113.454,8.50E+06
30,2011,Burundi,147,,,
31,1993,Cambodia,,2.20E+09,209.795,1.10E+07
31,1994,Cambodia,,2.40E+09,222.083,1.10E+07
31,1995,Cambodia,,2.60E+09,229.891,1.10E+07
31,1996,Cambodia,0,2.70E+09,236.208,1.10E+07
31,1997,Cambodia,0,2.90E+09,243.691,1.20E+07
31,1998,Cambodia,5,3.00E+09,250.455,1.20E+07
31,1999,Cambodia,8,3.40E+09,274.82,1.20E+07
31,2000,Cambodia,118,3.70E+09,293.568,1.20E+07
31,2001,Cambodia,158,4.00E+09,311.986,1.30E+07
31,2002,Cambodia,180,4.20E+09,327.888,1.30E+07
31,2003,Cambodia,149,4.60E+09,350.889,1.30E+07
31,2004,Cambodia,148,5.00E+09,382.19,1.30E+07
31,2005,Cambodia,124,5.70E+09,427.529,1.30E+07
31,2006,Cambodia,95,6.30E+09,468.032,1.40E+07
31,2007,Cambodia,49,7.00E+09,510.02,1.40E+07
31,2008,Cambodia,30,7.40E+09,538.133,1.40E+07
31,2009,Cambodia,56,7.30E+09,522.182,1.40E+07
31,2010,Cambodia,56,7.80E+09,550.849,1.40E+07
31,2011,Cambodia,68,,,
32,1993,Cameroon,45,7.90E+09,595.351,1.30E+07
32,1994,Cameroon,43,7.70E+09,564.976,1.40E+07
32,1995,Cameroon,43,8.00E+09,568.523,1.40E+07
32,1996,Cameroon,41,8.40E+09,582.01,1.40E+07
32,1997,Cameroon,39,8.80E+09,596.844,1.50E+07
32,1998,Cameroon,45,9.30E+09,612.048,1.50E+07
32,1999,Cameroon,48,9.70E+09,623.974,1.50E+07
32,2000,Cameroon,497,1.00E+10,635.03,1.60E+07
32,2001,Cameroon,585,1.10E+10,648.291,1.60E+07
32,2002,Cameroon,609,1.10E+10,658.711,1.70E+07
32,2003,Cameroon,685,1.10E+10,669.506,1.70E+07
32,2004,Cameroon,712,1.20E+10,678.387,1.70E+07
32,2005,Cameroon,677,1.20E+10,678.133,1.80E+07
32,2006,Cameroon,695,1.30E+10,684.073,1.80E+07
32,2007,Cameroon,1160,1.30E+10,692.002,1.90E+07
32,2008,Cameroon,853,1.30E+10,696.087,1.90E+07
32,2009,Cameroon,989,1.40E+10,694.251,2.00E+07
32,2010,Cameroon,1035,1.40E+10,696.716,2.00E+07
32,2011,Cameroon,650,,,
33,1993,Canada,36,5.50E+11,19057.2,2.90E+07
33,1994,Canada,35,5.80E+11,19781.7,2.90E+07
33,1995,Canada,29,5.90E+11,20169.5,2.90E+07
33,1996,Canada,32,6.00E+11,20276.5,3.00E+07
33,1997,Canada,44,6.30E+11,20911.1,3.00E+07
33,1998,Canada,39,6.50E+11,21580.3,3.00E+07
33,1999,Canada,30,6.90E+11,22586.4,3.00E+07
33,2000,Canada,430,7.30E+11,23559.5,3.10E+07
33,2001,Canada,517,7.40E+11,23738.9,3.10E+07
33,2002,Canada,458,7.60E+11,24214.9,3.10E+07
33,2003,Canada,500,7.70E+11,24425.9,3.20E+07
33,2004,Canada,481,8.00E+11,24936.8,3.20E+07
33,2005,Canada,509,8.20E+11,25437.7,3.20E+07
33,2006,Canada,512,8.50E+11,25885.8,3.30E+07
33,2007,Canada,399,8.60E+11,26192.9,3.30E+07
33,2008,Canada,576,8.70E+11,26063.6,3.30E+07
33,2009,Canada,410,8.50E+11,25099,3.40E+07
33,2010,Canada,573,8.70E+11,25541.3,3.40E+07
33,2011,Canada,411,,,
34,1993,Cape Verde Islands,2,,,
34,1994,Cape Verde Islands,2,,,
34,1995,Cape Verde Islands,1,,,
34,1996,Cape Verde Islands,8,,,
34,1997,Cape Verde Islands,7,,,
34,1998,Cape Verde Islands,5,,,
34,1999,Cape Verde Islands,7,,,
34,2000,Cape Verde Islands,80,,,
34,2001,Cape Verde Islands,210,,,
34,2002,Cape Verde Islands,208,,,
34,2003,Cape Verde Islands,221,,,
34,2004,Cape Verde Islands,309,,,
34,2005,Cape Verde Islands,377,,,
34,2006,Cape Verde Islands,371,,,
34,2007,Cape Verde Islands,413,,,
34,2008,Cape Verde Islands,301,,,
34,2009,Cape Verde Islands,332,,,
34,2010,Cape Verde Islands,331,,,
34,2011,Cape Verde Islands,444,,,
35,1993,Cayman Islands,1,,,30013.5
35,1994,Cayman Islands,1,,,31325
35,1995,Cayman Islands,4,,,32631.5
35,1996,Cayman Islands,11,,,34266
35,1997,Cayman Islands,9,,,35900
35,1998,Cayman Islands,7,,,37500
35,1999,Cayman Islands,12,,,39000
35,2000,Cayman Islands,176,,,40200
35,2001,Cayman Islands,194,,,41350
35,2002,Cayman Islands,195,,,42452
35,2003,Cayman Islands,188,,,43574
35,2004,Cayman Islands,135,,,40242
35,2005,Cayman Islands,169,,,44403
35,2006,Cayman Islands,133,,,52818.5
35,2007,Cayman Islands,20,,,53528.5
35,2008,Cayman Islands,13,,,54248
35,2009,Cayman Islands,73,,,54977.3
35,2010,Cayman Islands,36,,,55716.3
35,2011,Cayman Islands,88,,,
36,1993,Central African Republic,0,7.60E+08,240.335,3.20E+06
36,1994,Central African Republic,0,8.00E+08,245.521,3.20E+06
36,1995,Central African Republic,0,8.60E+08,256.503,3.30E+06
36,1996,Central African Republic,0,8.20E+08,240.151,3.40E+06
36,1997,Central African Republic,0,8.70E+08,246.777,3.50E+06
36,1998,Central African Republic,0,9.10E+08,252.368,3.60E+06
36,1999,Central African Republic,0,9.40E+08,255.683,3.70E+06
36,2000,Central African Republic,87,9.60E+08,256.135,3.70E+06
36,2001,Central African Republic,127,9.60E+08,251.841,3.80E+06
36,2002,Central African Republic,109,9.60E+08,245.843,3.90E+06
36,2003,Central African Republic,127,8.80E+08,223.211,4.00E+06
36,2004,Central African Republic,154,8.90E+08,221.532,4.00E+06
36,2005,Central African Republic,150,9.10E+08,222.819,4.10E+06
36,2006,Central African Republic,128,9.50E+08,227.054,4.20E+06
36,2007,Central African Republic,40,9.80E+08,231.06,4.30E+06
36,2008,Central African Republic,31,1.00E+09,231.235,4.30E+06
36,2009,Central African Republic,6,1.00E+09,230.745,4.40E+06
36,2010,Central African Republic,4,1.10E+09,233.94,4.50E+06
36,2011,Central African Republic,263,,,
37,1993,Chad,0,1.10E+09,163.141,6.70E+06
37,1994,Chad,0,1.20E+09,174.204,6.90E+06
37,1995,Chad,0,1.20E+09,170.9,7.10E+06
37,1996,Chad,0,1.30E+09,169.225,7.40E+06
37,1997,Chad,0,1.30E+09,173.164,7.60E+06
37,1998,Chad,2,1.40E+09,179.271,7.80E+06
37,1999,Chad,5,1.40E+09,172.177,8.10E+06
37,2000,Chad,127,1.40E+09,164.854,8.40E+06
37,2001,Chad,174,1.60E+09,177.595,8.70E+06
37,2002,Chad,148,1.70E+09,185.759,9.00E+06
37,2003,Chad,160,1.90E+09,205.515,9.40E+06
37,2004,Chad,258,2.60E+09,265.241,9.70E+06
37,2005,Chad,212,3.00E+09,301.238,1.00E+07
37,2006,Chad,229,3.00E+09,292.849,1.00E+07
37,2007,Chad,142,3.00E+09,285.238,1.10E+07
37,2008,Chad,171,3.00E+09,276.529,1.10E+07
37,2009,Chad,260,3.00E+09,265.002,1.10E+07
37,2010,Chad,130,3.10E+09,269.192,1.20E+07
37,2011,Chad,147,,,
38,1993,Chile,31,5.30E+10,3766.4,1.40E+07
38,1994,Chile,31,5.60E+10,3912.57,1.40E+07
38,1995,Chile,36,6.10E+10,4258.06,1.40E+07
38,1996,Chile,42,6.60E+10,4504.62,1.50E+07
38,1997,Chile,50,7.00E+10,4734.5,1.50E+07
38,1998,Chile,57,7.30E+10,4822.81,1.50E+07
38,1999,Chile,57,7.20E+10,4725.78,1.50E+07
38,2000,Chile,618,7.50E+10,4877.88,1.50E+07
38,2001,Chile,629,7.80E+10,4983.41,1.60E+07
38,2002,Chile,604,8.00E+10,5034.71,1.60E+07
38,2003,Chile,468,8.30E+10,5174.68,1.60E+07
38,2004,Chile,506,8.80E+10,5428.72,1.60E+07
38,2005,Chile,533,9.20E+10,5670.52,1.60E+07
38,2006,Chile,562,9.70E+10,5869.65,1.60E+07
38,2007,Chile,700,1.00E+11,6077.35,1.70E+07
38,2008,Chile,655,1.10E+11,6237,1.70E+07
38,2009,Chile,757,1.00E+11,6072.01,1.70E+07
38,2010,Chile,936,1.10E+11,6326.33,1.70E+07
38,2011,Chile,950,,,
39,1993,China PR,33,,,
39,1994,China PR,33,,,
39,1995,China PR,37,,,
39,1996,China PR,32,,,
39,1997,China PR,34,,,
39,1998,China PR,44,,,
39,1999,China PR,49,,,
39,2000,China PR,412,,,
39,2001,China PR,478,,,
39,2002,China PR,565,,,
39,2003,China PR,512,,,
39,2004,China PR,484,,,
39,2005,China PR,585,,,
39,2006,China PR,548,,,
39,2007,China PR,389,,,
39,2008,China PR,396,,,
39,2009,China PR,340,,,
39,2010,China PR,340,,,
39,2011,China PR,419,,,
40,1993,Chinese Taipei,0,,,
40,1994,Chinese Taipei,0,,,
40,1995,Chinese Taipei,0,,,
40,1996,Chinese Taipei,0,,,
40,1997,Chinese Taipei,3,,,
40,1998,Chinese Taipei,9,,,
40,1999,Chinese Taipei,7,,,
40,2000,Chinese Taipei,91,,,
40,2001,Chinese Taipei,186,,,
40,2002,Chinese Taipei,175,,,
40,2003,Chinese Taipei,179,,,
40,2004,Chinese Taipei,283,,,
40,2005,Chinese Taipei,259,,,
40,2006,Chinese Taipei,237,,,
40,2007,Chinese Taipei,73,,,
40,2008,Chinese Taipei,78,,,
40,2009,Chinese Taipei,85,,,
40,2010,Chinese Taipei,93,,,
40,2011,Chinese Taipei,102,,,
41,1993,Colombia,47,8.50E+10,2414.98,3.50E+07
41,1994,Colombia,48,9.00E+10,2509.29,3.60E+07
41,1995,Colombia,52,9.50E+10,2592.31,3.60E+07
41,1996,Colombia,53,9.70E+10,2598.55,3.70E+07
41,1997,Colombia,61,1.00E+11,2640.51,3.80E+07
41,1998,Colombia,59,1.00E+11,2609.65,3.80E+07
41,1999,Colombia,51,9.60E+10,2457.49,3.90E+07
41,2000,Colombia,614,1.00E+11,2523.42,4.00E+07
41,2001,Colombia,671,1.00E+11,2523.97,4.00E+07
41,2002,Colombia,739,1.10E+11,2545.86,4.10E+07
41,2003,Colombia,617,1.10E+11,2604.18,4.20E+07
41,2004,Colombia,612,1.20E+11,2700.76,4.20E+07
41,2005,Colombia,669,1.20E+11,2784.89,4.30E+07
41,2006,Colombia,692,1.30E+11,2926.86,4.40E+07
41,2007,Colombia,755,1.40E+11,3082.63,4.40E+07
41,2008,Colombia,905,1.40E+11,3145.68,4.50E+07
41,2009,Colombia,597,1.40E+11,3146.09,4.60E+07
41,2010,Colombia,736,1.50E+11,3236.2,4.60E+07
41,2011,Colombia,558,,,
42,1993,Congo,12,2.90E+09,1094.57,2.70E+06
42,1994,Congo,12,2.80E+09,1009.37,2.70E+06
42,1995,Congo,12,2.90E+09,1027.07,2.80E+06
42,1996,Congo,15,3.00E+09,1051.22,2.80E+06
42,1997,Congo,26,3.00E+09,1027.8,2.90E+06
42,1998,Congo,29,3.10E+09,1049.25,2.90E+06
42,1999,Congo,27,3.00E+09,1004.93,3.00E+06
42,2000,Congo,397,3.20E+09,1060.74,3.00E+06
42,2001,Congo,455,3.30E+09,1076.99,3.10E+06
42,2002,Congo,454,3.50E+09,1099.49,3.20E+06
42,2003,Congo,422,3.50E+09,1080.71,3.30E+06
42,2004,Congo,429,3.70E+09,1091.66,3.30E+06
42,2005,Congo,420,3.90E+09,1150.77,3.40E+06
42,2006,Congo,411,4.20E+09,1197.08,3.50E+06
42,2007,Congo,370,4.10E+09,1156.47,3.60E+06
42,2008,Congo,377,4.30E+09,1199.26,3.60E+06
42,2009,Congo,8,4.70E+09,1265.02,3.70E+06
42,2010,Congo,320,5.10E+09,1348.1,3.80E+06
42,2011,Congo,19,,,
43,1993,Congo DR,,5.40E+09,129.863,4.20E+07
43,1994,Congo DR,,5.20E+09,120.151,4.30E+07
43,1995,Congo DR,,5.30E+09,117.029,4.50E+07
43,1996,Congo DR,,5.20E+09,112.605,4.60E+07
43,1997,Congo DR,,4.90E+09,103.726,4.70E+07
43,1998,Congo DR,,4.80E+09,99.7805,4.80E+07
43,1999,Congo DR,,4.60E+09,93.338,5.00E+07
43,2000,Congo DR,493,4.30E+09,84.711,5.10E+07
43,2001,Congo DR,499,4.20E+09,80.6246,5.20E+07
43,2002,Congo DR,509,4.40E+09,80.9429,5.40E+07
43,2003,Congo DR,509,4.60E+09,83.0029,5.60E+07
43,2004,Congo DR,550,4.90E+09,85.8182,5.70E+07
43,2005,Congo DR,527,5.20E+09,88.6744,5.90E+07
43,2006,Congo DR,541,5.50E+09,90.542,6.10E+07
43,2007,Congo DR,502,5.90E+09,93.5556,6.30E+07
43,2008,Congo DR,454,6.20E+09,96.6727,6.40E+07
43,2009,Congo DR,484,6.40E+09,96.757,6.60E+07
43,2010,Congo DR,271,6.90E+09,101.002,6.80E+07
43,2011,Congo DR,239,,,
44,1993,Cook Islands,,,,
44,1994,Cook Islands,,,,
44,1995,Cook Islands,,,,
44,1996,Cook Islands,,,,
44,1997,Cook Islands,0,,,
44,1998,Cook Islands,0,,,
44,1999,Cook Islands,6,,,
44,2000,Cook Islands,73,,,
44,2001,Cook Islands,157,,,
44,2002,Cook Islands,143,,,
44,2003,Cook Islands,120,,,
44,2004,Cook Islands,99,,,
44,2005,Cook Islands,91,,,
44,2006,Cook Islands,65,,,
44,2007,Cook Islands,3,,,
44,2008,Cook Islands,2,,,
44,2009,Cook Islands,410,,,
44,2010,Cook Islands,34,,,
44,2011,Cook Islands,211,,,
45,1993,Costa Rica,37,1.20E+10,3477.29,3.30E+06
45,1994,Costa Rica,37,1.20E+10,3554.38,3.40E+06
45,1995,Costa Rica,27,1.30E+10,3603.78,3.50E+06
45,1996,Costa Rica,27,1.30E+10,3545.73,3.60E+06
45,1997,Costa Rica,35,1.30E+10,3650.28,3.70E+06
45,1998,Costa Rica,45,1.50E+10,3859.38,3.80E+06
45,1999,Costa Rica,40,1.60E+10,4077.25,3.80E+06
45,2000,Costa Rica,483,1.60E+10,4056.73,3.90E+06
45,2001,Costa Rica,539,1.60E+10,4012.52,4.00E+06
45,2002,Costa Rica,635,1.70E+10,4045.06,4.10E+06
45,2003,Costa Rica,652,1.80E+10,4221.76,4.20E+06
45,2004,Costa Rica,682,1.80E+10,4322.88,4.30E+06
45,2005,Costa Rica,668,2.00E+10,4501.22,4.30E+06
45,2006,Costa Rica,699,2.10E+10,4821.38,4.40E+06
45,2007,Costa Rica,460,2.30E+10,5123.72,4.50E+06
